"","external_gene_name","hsapiens_homolog_associated_gene_name","hsapiens_homolog_chromosome","hsapiens_homolog_orthology_type","hsapiens_homolog_perc_id"
"448","Cript","CRIPT","2","ortholog_one2one",99.0099
"449","Hcrtr2","HCRTR2","6","ortholog_one2one",91.087
"450","Naa50","NAA50","3","ortholog_one2one",94.8571
"451","M6pr","M6PR","12","ortholog_one2one",91.7266
"452","Wbp2nl","WBP2NL","22","ortholog_one2one",53.4819
"453","Rfx4","RFX4","12","ortholog_one2one",97.1429
"454","Efemp2","EFEMP2","11","ortholog_one2one",90.9091
"455","Phactr1","PHACTR1","6","ortholog_one2one",86.5948
"456","Alas2","ALAS2","X","ortholog_one2one",89.9489
"457","Sft2d3","SFT2D3","2","ortholog_one2one",78.7736
"458","Htr4","HTR4","5","ortholog_one2one",93.299
"459","Fbxo34","FBXO34","14","ortholog_one2one",68.2306
"460","Naga","NAGA","22","ortholog_one2one",81.6867
"461","Socs5","SOCS5","2","ortholog_one2one",94.403
"462","Usf3","USF3","3","ortholog_one2one",83.701
"463","Htr3a","HTR3A","11","ortholog_one2one",83.0266
"464","Pex5l","PEX5L","3","ortholog_one2one",92.7692
"465","Dlst","DLST","14","ortholog_one2one",91.4097
"466","Foxp4","FOXP4","6","ortholog_one2one",91.6788
"467","Gart","GART","21","ortholog_one2one",85.9406
"468","Lims2","LIMS2","2","ortholog_one2one",90.9091
"469","Fndc5","FNDC5","1","ortholog_one2one",98.0861
"470","Atp7a","ATP7A","X","ortholog_one2one",89.8123
"471","Commd6","COMMD6","13","ortholog_one2one",80.4598
"472","Micu2","MICU2","13","ortholog_one2one",86.3426
"473","Nutf2","NUTF2","16","ortholog_one2one",100
"474","Fam83b","FAM83B","6","ortholog_one2one",81.3241
"475","Gpr17","GPR17","2","ortholog_one2one",90.2655
"476","Fbxo38","FBXO38","5","ortholog_one2one",93.8861
"477","Htr3b","HTR3B","11","ortholog_one2one",73.2265
"478","Smdt1","SMDT1","22","ortholog_one2one",81.3084
"479","Tex29","TEX29","13","ortholog_one2one",30.3922
"480","Cpm","CPM","12","ortholog_one2one",84.8758
"481","Opcml","OPCML","11","ortholog_one2one",92.1739
"482","Prkaa2","PRKAA2","1","ortholog_one2one",97.8261
"483","Fat1","FAT1","4","ortholog_one2one",86.9537
"484","Fgf9","FGF9","13","ortholog_one2one",99.5192
"485","Gtsf1","GTSF1","12","ortholog_one2one",78.866
"486","Myo7b","MYO7B","2","ortholog_one2one",81.3535
"487","Plpp3","PLPP3","1","ortholog_one2one",94.5513
"488","Mus81","MUS81","11","ortholog_one2one",81.6697
"489","Glyctk","GLYCTK","3","ortholog_one2one",84.3212
"490","Ric8b","RIC8B","12","ortholog_one2one",97.3214
"491","Atg14","ATG14","14","ortholog_one2one",92.8862
"492","Miip","MIIP","1","ortholog_one2one",56.8123
"493","Greb1","GREB1","2","ortholog_one2one",88.8434
"494","Trbv31","TRBV30","7","ortholog_one2one",68.4685
"495","Tinag","TINAG","6","ortholog_one2one",85.6842
"496","Igkv20-101-2","IGKV1OR2-108","2","ortholog_one2one",57.5221
"497","Zfp92","ZFP92","X","ortholog_one2one",52.6639
"498","Tmem263","TMEM263","12","ortholog_one2one",97.3913
"499","Pgk1","PGK1","X","ortholog_one2one",97.8417
"500","Mir135a-1","MIR135A1","3","ortholog_one2one",92.2222
"501","Ntm","NTM","11","ortholog_one2one",97.9651
"502","Mterf2","MTERF2","12","ortholog_one2one",76.3636
"503","Tbc1d7","TBC1D7","6","ortholog_one2one",90.785
"504","Lmo7","LMO7","13","ortholog_one2one",77.9282
"505","Cry1","CRY1","12","ortholog_one2one",93.0693
"506","Cfl1","CFL1","11","ortholog_one2one",72.2467
"507","Trex2","TREX2","X","ortholog_one2one",88.1356
"508","S100pbp","S100PBP","1","ortholog_one2one",69.697
"509","Taf9b","TAF9B","X","ortholog_one2one",76.7918
"510","Snx32","SNX32","11","ortholog_one2one",79.3792
"511","Sox1","SOX1","13","ortholog_one2one",99.4885
"512","Hk1","HK1","10","ortholog_one2one",88.0423
"513","Wdr82","WDR82","3","ortholog_one2one",100
"514","Spink7","SPINK7","5","ortholog_one2one",58.8235
"515","Ndufa6","NDUFA6","22","ortholog_one2one",84.7328
"516","Mtnr1a","MTNR1A","4","ortholog_one2one",84.4193
"517","Spink13","SPINK13","5","ortholog_one2one",50.5155
"518","Ephb6","EPHB6","7","ortholog_one2one",92.5049
"519","Spaca7","SPACA7","13","ortholog_one2one",39.011
"520","Pfkfb1","PFKFB1","X","ortholog_one2one",95.5414
"521","Ppp2r3c","PPP2R3C","14","ortholog_one2one",98.234
"522","Iws1","IWS1","2","ortholog_one2one",88.6423
"523","Ovol1","OVOL1","11","ortholog_one2one",95.5056
"524","Mirlet7g","MIRLET7G","3","ortholog_one2one",95.4545
"525","Snx19","SNX19","11","ortholog_one2one",81.4443
"526","F11","F11","4","ortholog_one2one",77.8846
"527","Mcfd2","MCFD2","2","ortholog_one2one",82.7586
"528","Ap5b1","AP5B1","11","ortholog_one2one",77.8539
"529","Rps6kl1","RPS6KL1","14","ortholog_one2one",79.4118
"530","Rnaseh2c","RNASEH2C","11","ortholog_one2one",55.3571
"531","Gfod1","GFOD1","6","ortholog_one2one",98.2051
"532","Trmt13","TRMT13","1","ortholog_one2one",83.7838
"533","Nckap1l","NCKAP1L","12","ortholog_one2one",94.2681
"534","Klkb1","KLKB1","4","ortholog_one2one",75.8621
"535","E2f6","E2F6","2","ortholog_one2one",87.1324
"536","Adamts15","ADAMTS15","11","ortholog_one2one",93.0526
"537","Smarca2","SMARCA2","9","ortholog_one2one",96.4397
"538","Sidt1","SIDT1","3","ortholog_one2one",91.1058
"539","Trpv6","TRPV6","7","ortholog_one2one",88.6571
"540","Ppm1m","PPM1M","3","ortholog_one2one",88.7446
"541","Apcdd1","APCDD1","18","ortholog_one2one",91.8288
"542","Cyp4v3","CYP4V2","4","ortholog_one2one",81.9048
"543","Pgf","PGF","14","ortholog_one2one",62.3457
"544","Sirt5","SIRT5","6","ortholog_one2one",72.8571
"545","Usp24","USP24","1","ortholog_one2one",97.7846
"546","Sptssb","SPTSSB","3","ortholog_one2one",85.5263
"547","Tecpr2","TECPR2","14","ortholog_one2one",81.8693
"548","Haus7","HAUS7","X","ortholog_one2one",64.2857
"549","Slc10a7","SLC10A7","4","ortholog_one2one",94.4118
"550","Adamts8","ADAMTS8","11","ortholog_one2one",79.558
"551","Trpv5","TRPV5","7","ortholog_one2one",81.0512
"552","Otol1","OTOL1","3","ortholog_one2one",71.1618
"553","Trem1","TREM1","6","ortholog_one2one",45.2174
"554","Zbtb44","ZBTB44","11","ortholog_one2one",88.7987
"555","Map3k2","MAP3K2","2","ortholog_one2one",96.2843
"556","Fer1l6","FER1L6","8","ortholog_one2one",88.0236
"557","Snx27","SNX27","1","ortholog_one2one",98.8868
"558","Mtrr","MTRR","5","ortholog_one2one",79.023
"559","Rpl39","RPL39","X","ortholog_one2one",100
"560","Ttc7","TTC7A","2","ortholog_one2one",88.1119
"561","Mlip","MLIP","6","ortholog_one2one",71.0445
"562","Ercc3","ERCC3","2","ortholog_one2one",95.6577
"563","Yars","YARS1","1","ortholog_one2one",96.5909
"564","Eif2b2","EIF2B2","14","ortholog_one2one",94.0171
"565","Kctd12","KCTD12","13","ortholog_one2one",98.1651
"566","Upf3b","UPF3B","X","ortholog_one2one",86.6525
"567","Acod1","ACOD1","13","ortholog_one2one",81.1475
"568","Nol7","NOL7","6","ortholog_one2one",77.1654
"569","Napg","NAPG","18","ortholog_one2one",84.136
"570","Tmem65","TMEM65","8","ortholog_one2one",92.3077
"571","Spice1","SPICE1","3","ortholog_one2one",76.1628
"572","Cln5","CLN5","13","ortholog_one2one",74.7801
"573","Pcsk9","PCSK9","1","ortholog_one2one",76.6571
"574","Fbxl3","FBXL3","13","ortholog_one2one",97.1963
"575","Trmt12","TRMT12","8","ortholog_one2one",78.9238
"576","Rnf139","RNF139","8","ortholog_one2one",92.8144
"577","Bsnd","BSND","1","ortholog_one2one",72.9642
"578","Dab2","DAB2","5","ortholog_one2one",83.812
"579","Fastkd3","FASTKD3","5","ortholog_one2one",64.5991
"580","Nkap","NKAP","X","ortholog_one2one",90.1205
"581","Tmem61","TMEM61","1","ortholog_one2one",32.0574
"582","Kel","KEL","7","ortholog_one2one",74.0533
"583","Edc4","EDC4","16","ortholog_one2one",94.5946
"584","Cfap44","CFAP44","3","ortholog_one2one",76.2887
"585","Sass6","SASS6","1","ortholog_one2one",84.8624
"586","C77080","KIAA1522","1","ortholog_one2one",82.7103
"587","Setdb2","SETDB2","13","ortholog_one2one",66.3394
"588","Akap14","AKAP14","X","ortholog_one2one",14.7388
"589","Ndufa1","NDUFA1","X","ortholog_one2one",82.8571
"590","Psma6","PSMA6","14","ortholog_one2one",99.5935
"591","Rnf113a1","RNF113B","13","ortholog_one2one",64.5161
"592","St14","ST14","11","ortholog_one2one",81.5205
"593","Bgn","BGN","X","ortholog_one2one",95.664
"594","Mdm2","MDM2","12","ortholog_one2one",81.7996
"595","Zfp322a","ZNF322","6","ortholog_one2one",83.6585
"596","Bin1","BIN1","2","ortholog_one2one",95.5782
"597","Sync","SYNC","1","ortholog_one2one",78.0851
"598","Treml4","TREML4","6","ortholog_one2one",38.2576
"599","Mlh3","MLH3","14","ortholog_one2one",72.3493
"600","Son","SON","21","ortholog_one2one",84.5378
"601","Dhcr24","DHCR24","1","ortholog_one2one",96.8992
"602","Twf2","TWF2","3","ortholog_one2one",96.5616
"603","Pip","PIP","7","ortholog_one2one",46.5753
"604","1700001L19Rik","C5orf49","5","ortholog_one2one",59.8901
"605","Mfsd14a","MFSD14A","1","ortholog_one2one",99.7959
"606","Abt1","ABT1","6","ortholog_one2one",78.8104
"607","Btn1a1","BTN1A1","6","ortholog_one2one",74.2366
"608","Rbbp4","RBBP4","1","ortholog_one2one",100
"609","Cab39l","CAB39L","13","ortholog_one2one",98.5163
"610","Tuft1","TUFT1","1","ortholog_one2one",88.9744
"611","Nfkbia","NFKBIA","14","ortholog_one2one",90.7643
"612","Adcy2","ADCY2","5","ortholog_one2one",95.2511
"613","Pcmtd1","PCMTD1","8","ortholog_one2one",98.5994
"614","Lexm","LEXM","1","ortholog_one2one",70.0483
"615","Insm2","INSM2","14","ortholog_one2one",72.6166
"616","Calm2","CALM2","2","ortholog_one2one",100
"617","Tas2r139","TAS2R39","7","ortholog_one2one",53.9185
"618","Slc35e3","SLC35E3","12","ortholog_one2one",92.3323
"619","Rock2","ROCK2","2","ortholog_one2one",92.867
"620","Ptprk","PTPRK","6","ortholog_one2one",96.1251
"621","Lsm6","LSM6","4","ortholog_one2one",100
"622","Tlr9","TLR9","3","ortholog_one2one",75.3876
"623","Ranbp9","RANBP9","6","ortholog_one2one",95.7747
"624","Treml2","TREML2","6","ortholog_one2one",51.0638
"625","Cdh7","CDH7","18","ortholog_one2one",97.9618
"626","Alas1","ALAS1","3","ortholog_one2one",91.433
"627","Ttc22","TTC22","1","ortholog_one2one",84.331
"628","Cdadc1","CDADC1","13","ortholog_one2one",86.8571
"629","Boc","BOC","3","ortholog_one2one",86.5766
"630","Tas2r144","TAS2R40","7","ortholog_one2one",65.8307
"631","Nrn1l","NRN1L","16","ortholog_one2one",77.7778
"632","Epcam","EPCAM","2","ortholog_one2one",81.2698
"633","Iapp","IAPP","12","ortholog_one2one",63.4409
"634","Zbtb8os","ZBTB8OS","1","ortholog_one2one",95.8084
"635","Gypc","GYPC","2","ortholog_one2one",69.4737
"636","Cysltr1","CYSLTR1","X","ortholog_one2one",83.8068
"637","Tslp","TSLP","5","ortholog_one2one",40.7143
"638","Pskh1","PSKH1","16","ortholog_one2one",97.6415
"639","Wdr36","WDR36","5","ortholog_one2one",88.5428
"640","Sis","SI","3","ortholog_one2one",78.1628
"641","Ctrl","CTRL","16","ortholog_one2one",86.3636
"642","Gstk1","GSTK1","7","ortholog_one2one",71.2389
"643","Tubgcp3","TUBGCP3","13","ortholog_one2one",93.7017
"644","Exo1","EXO1","1","ortholog_one2one",73.5962
"645","Gm24622","RNU1-82P","7","ortholog_one2one",76.5432
"646","Gm26064","RNU6-1032P","18","ortholog_one2one",80.7339
"647","Pars2","PARS2","1","ortholog_one2one",76.1252
"648","Trem2","TREM2","6","ortholog_one2one",51.004
"649","Tmem139","TMEM139","7","ortholog_one2one",57.0093
"650","Shisa2","SHISA2","13","ortholog_one2one",92.5424
"651","Fcho2","FCHO2","5","ortholog_one2one",94.314
"652","Lrrc1","LRRC1","6","ortholog_one2one",93.1298
"653","Atp8a2","ATP8A2","13","ortholog_one2one",94.5993
"654","Pyroxd1","PYROXD1","12","ortholog_one2one",85.3414
"655","Zbtb8a","ZBTB8A","1","ortholog_one2one",84.7926
"656","Fgd4","FGD4","12","ortholog_one2one",84.2037
"657","Lpar4","LPAR4","X","ortholog_one2one",98.3784
"658","Mfn2","MFN2","1","ortholog_one2one",94.9802
"659","Msh2","MSH2","2","ortholog_one2one",92.4064
"660","P2ry10","P2RY10","X","ortholog_one2one",73.2824
"661","Camk4","CAMK4","5","ortholog_one2one",81.8763
"662","Phc1","PHC1","12","ortholog_one2one",91.6832
"663","Gm23805","RNU6-23P","16","ortholog_one2one",95.3271
"664","Uxs1","UXS1","2","ortholog_one2one",98.0952
"665","Slitrk3","SLITRK3","3","ortholog_one2one",96.1225
"666","Stard4","STARD4","5","ortholog_one2one",78.125
"667","Zc2hc1c","ZC2HC1C","14","ortholog_one2one",53.8899
"668","Bche","BCHE","3","ortholog_one2one",79.4361
"669","Nek9","NEK9","14","ortholog_one2one",94.7154
"670","Slc35a3","SLC35A3","1","ortholog_one2one",95.092
"671","Kcnk12","KCNK12","2","ortholog_one2one",99.0698
"672","Nrep","NREP","5","ortholog_one2one",76.4706
"673","Tro","TRO","X","ortholog_one2one",48.7781
"674","Mycbp2","MYCBP2","13","ortholog_one2one",95.4699
"675","Treml1","TREML1","6","ortholog_one2one",64.5963
"676","Hkdc1","HKDC1","10","ortholog_one2one",91.2568
"677","Fam149a","FAM149A","4","ortholog_one2one",62.3888
"678","Epb41l4a","EPB41L4A","5","ortholog_one2one",93.4402
"679","Tmed10","TMED10","14","ortholog_one2one",92.6941
"680","Pqlc3","SLC66A3","2","ortholog_one2one",85.1485
"681","Cdh19","CDH19","18","ortholog_one2one",75.3247
"682","Supv3l1","SUPV3L1","10","ortholog_one2one",87.8049
"683","Klhl31","KLHL31","6","ortholog_one2one",92.1136
"684","Msh6","MSH6","2","ortholog_one2one",86.0825
"685","Gclc","GCLC","6","ortholog_one2one",94.5055
"686","Mcur1","MCUR1","6","ortholog_one2one",71.1765
"687","Dsel","DSEL","18","ortholog_one2one",89.7266
"688","Fbxo11","FBXO11","2","ortholog_one2one",98.6021
"689","Piezo2","PIEZO2","18","ortholog_one2one",91.1119
"690","Rnf182","RNF182","6","ortholog_one2one",98.3806
"691","Fos","FOS","14","ortholog_one2one",93.6842
"692","Cd83","CD83","6","ortholog_one2one",68.8775
"693","Poc1a","POC1A","3","ortholog_one2one",71.028
"694","Gmppa","GMPPA","2","ortholog_one2one",97.619
"695","Zbbx","ZBBX","3","ortholog_one2one",56.0056
"696","Psmb10","PSMB10","16","ortholog_one2one",88.6447
"697","Themis","THEMIS","6","ortholog_one2one",79.8742
"698","Btn2a2","BTN2A2","6","ortholog_one2one",69.8444
"699","Jdp2","JDP2","14","ortholog_one2one",96.319
"700","Lcat","LCAT","16","ortholog_one2one",86.3014
"701","Zbtb8b","ZBTB8B","1","ortholog_one2one",79.1103
"702","Zfp827","ZNF827","4","ortholog_one2one",74.8143
"703","Bsdc1","BSDC1","1","ortholog_one2one",92.5059
"704","Tatdn1","TATDN1","8","ortholog_one2one",90.8475
"705","Batf","BATF","14","ortholog_one2one",95.2
"706","Btbd11","ABTB3","12","ortholog_one2one",97.2949
"707","Atp2b3","ATP2B3","X","ortholog_one2one",98.1148
"708","Serpini2","SERPINI2","3","ortholog_one2one",75.8025
"709","Plod1","PLOD1","1","ortholog_one2one",91.2088
"710","Hfe","HFE","6","ortholog_one2one",66.0167
"711","Elovl5","ELOVL5","6","ortholog_one2one",92.9766
"712","Pdia6","PDIA6","2","ortholog_one2one",93.7079
"713","Agl","AGL","1","ortholog_one2one",91.906
"714","1700011L22Rik","C4orf51","4","ortholog_one2one",51.4423
"715","Mmaa","MMAA","4","ortholog_one2one",79.759
"716","Aplp2","APLP2","11","ortholog_one2one",92.9427
"717","Pld5","PLD5","1","ortholog_one2one",94.2164
"718","Tssk3","TSSK3","1","ortholog_one2one",96.6418
"719","Tlr3","TLR3","4","ortholog_one2one",79.337
"720","2510039O18Rik","KIAA2013","1","ortholog_one2one",91.7981
"721","Ndufb9","NDUFB9","8","ortholog_one2one",86.5922
"722","Tnpo1","TNPO1","5","ortholog_one2one",99.6659
"723","Fam229a","FAM229A","1","ortholog_one2one",82.0312
"724","Casp2","CASP2","7","ortholog_one2one",89.6018
"725","C9","C9","5","ortholog_one2one",57.9323
"726","Gm22542","RNU6-961P","2","ortholog_one2one",74.7368
"727","Foxn2","FOXN2","2","ortholog_one2one",80.1865
"728","Nppb","NPPB","1","ortholog_one2one",33.8843
"729","Marcksl1","MARCKSL1","1","ortholog_one2one",94
"730","Nppa","NPPA","1","ortholog_one2one",78.9474
"731","Nepro","NEPRO","3","ortholog_one2one",65.2482
"732","Ppp1r21","PPP1R21","2","ortholog_one2one",92.0513
"733","Ttc4","TTC4","1","ortholog_one2one",82.3834
"734","Atp6v1c2","ATP6V1C2","2","ortholog_one2one",89.4737
"735","Pde1b","PDE1B","12","ortholog_one2one",96.0748
"736","Asic4","ASIC4","2","ortholog_one2one",97.7737
"737","Dusp9","DUSP9","X","ortholog_one2one",71.6814
"738","Rimklb","RIMKLB","12","ortholog_one2one",96.6408
"739","Wdr49","WDR49","3","ortholog_one2one",75.3521
"740","Vps26a","VPS26A","10","ortholog_one2one",89.9721
"741","Smad1","SMAD1","4","ortholog_one2one",99.1398
"742","Gpr174","GPR174","X","ortholog_one2one",87.7612
"743","Pdcd10","PDCD10","3","ortholog_one2one",99.5283
"744","Nfya","NFYA","6","ortholog_one2one",99.7118
"745","Gtpbp8","GTPBP8","3","ortholog_one2one",74.7368
"746","Atp11a","ATP11A","13","ortholog_one2one",87.7001
"747","Sntg1","SNTG1","8","ortholog_one2one",93.4236
"748","Srgn","SRGN","10","ortholog_one2one",51.3158
"749","Itm2a","ITM2A","X","ortholog_one2one",95.057
"750","Cgn","CGN","1","ortholog_one2one",86.9128
"751","Hdac1","HDAC1","1","ortholog_one2one",99.3776
"752","Nup107","NUP107","12","ortholog_one2one",91.2527
"753","Kat5","KAT5","11","ortholog_one2one",99.8051
"754","Ppp1r1a","PPP1R1A","12","ortholog_one2one",78.3626
"755","Mfap5","MFAP5","12","ortholog_one2one",80.4878
"756","Trim38","TRIM38","6","ortholog_one2one",54.7771
"757","Mroh7","MROH7","1","ortholog_one2one",71.7748
"758","Shisa3","SHISA3","4","ortholog_one2one",92.437
"759","Zfp366","ZNF366","5","ortholog_one2one",85.5228
"760","Nkx6-1","NKX6-1","4","ortholog_one2one",95.3425
"761","Ptcd2","PTCD2","5","ortholog_one2one",73.7533
"762","Cds1","CDS1","4","ortholog_one2one",95.8785
"763","Tbx22","TBX22","X","ortholog_one2one",70.2448
"764","Slc17a2","SLC17A2","6","ortholog_one2one",87.8661
"765","Donson","DONSON","21","ortholog_one2one",78.2143
"766","Fyb","FYB1","5","ortholog_one2one",78.022
"767","Gcm1","GCM1","6","ortholog_one2one",73.6239
"768","Fam151a","FAM151A","1","ortholog_one2one",68.5855
"769","Nol10","NOL10","2","ortholog_one2one",95.6332
"770","Slc12a4","SLC12A4","16","ortholog_one2one",95.8602
"771","Rrs1","RRS1","8","ortholog_one2one",89.0411
"772","Ncam1","NCAM1","11","ortholog_one2one",70.9826
"773","Tsn","TSN","2","ortholog_one2one",98.6842
"774","Pptc7","PPTC7","12","ortholog_one2one",95.8064
"775","Lck","LCK","1","ortholog_one2one",94.8077
"776","Mrps27","MRPS27","5","ortholog_one2one",76.3855
"777","Recql","RECQL","12","ortholog_one2one",85.1852
"778","Nifk","NIFK","2","ortholog_one2one",53.6278
"779","Frrs1","FRRS1","1","ortholog_one2one",78.2095
"780","Dennd6a","DENND6A","3","ortholog_one2one",95.3719
"781","Cdk6","CDK6","7","ortholog_one2one",96.319
"782","Mtss1","MTSS1","8","ortholog_one2one",96.3109
"783","Odc1","ODC1","2","ortholog_one2one",90.6725
"784","Map1b","MAP1B","5","ortholog_one2one",91.0714
"785","Pwp1","PWP1","12","ortholog_one2one",88.2236
"786","Adhfe1","ADHFE1","8","ortholog_one2one",89.6774
"787","Fam167b","FAM167B","1","ortholog_one2one",85.1852
"788","Rad9b","RAD9B","12","ortholog_one2one",64.268
"789","Cartpt","CARTPT","5","ortholog_one2one",86.8217
"790","Eif3i","EIF3I","1","ortholog_one2one",99.3846
"791","Ston1","STON1","2","ortholog_one2one",76.0274
"792","Plet1","PLET1","11","ortholog_one2one",26.5823
"793","Jarid2","JARID2","6","ortholog_one2one",92.8687
"794","Gm22748","SNORA80B","2","ortholog_one2one",83.0882
"795","Gm24848","RNU6-537P","1","ortholog_one2one",61.6822
"796","Palmd","PALMD","1","ortholog_one2one",78.2214
"797","Apc","APC","5","ortholog_one2one",90.6756
"798","Hpcal1","HPCAL1","2","ortholog_one2one",98.4456
"799","1520401A03Rik","GREP1","16","ortholog_one2one",42.4749
"800","Prdm10","PRDM10","11","ortholog_one2one",92.6621
"801","Maged2","MAGED2","X","ortholog_one2one",85.8766
"802","Rap1b","RAP1B","12","ortholog_one2one",100
"803","Clcn6","CLCN6","1","ortholog_one2one",95.9908
"804","Vps29","VPS29","12","ortholog_one2one",96.7742
"805","Top3b","TOP3B","22","ortholog_one2one",95.5916
"806","Rela","RELA","11","ortholog_one2one",89.071
"807","Ttc14","TTC14","3","ortholog_one2one",87.3368
"808","Otud4","OTUD4","4","ortholog_one2one",87.8049
"809","Soga3","SOGA3","6","ortholog_one2one",91.3228
"810","Sqle","SQLE","8","ortholog_one2one",84.4406
"811","Fbxo9","FBXO9","6","ortholog_one2one",90.8467
"812","Aicda","AICDA","12","ortholog_one2one",92.4242
"813","Oard1","OARD1","6","ortholog_one2one",95.3947
"814","Fam216a","FAM216A","12","ortholog_one2one",67.3307
"815","Cep170","CEP170","1","ortholog_one2one",88.9799
"816","Apobec2","APOBEC2","6","ortholog_one2one",90.625
"817","Golt1b","GOLT1B","12","ortholog_one2one",98.5507
"818","Gtf2a1l","GTF2A1L","2","ortholog_one2one",72.0085
"819","Dpep3","DPEP3","16","ortholog_one2one",71.1968
"820","Gpn3","GPN3","12","ortholog_one2one",94.7183
"821","Vldlr","VLDLR","9","ortholog_one2one",95.9908
"822","Pkmyt1","PKMYT1","16","ortholog_one2one",88.3673
"823","Dpep2","DPEP2","16","ortholog_one2one",71.1297
"824","Gm24907","SNORA11","X","ortholog_one2one",71.0938
"825","Spx","SPX","12","ortholog_one2one",64.4068
"826","Rictor","RICTOR","5","ortholog_one2one",95.4333
"827","Pts","PTS","11","ortholog_one2one",81.9444
"828","Pnck","PNCK","X","ortholog_one2one",95.0437
"829","Tspo2","TSPO2","6","ortholog_one2one",68.5185
"830","Usp45","USP45","6","ortholog_one2one",77.6138
"831","Ralgapa1","RALGAPA1","14","ortholog_one2one",90.5437
