"","external_gene_name","hsapiens_homolog_associated_gene_name","hsapiens_homolog_chromosome","hsapiens_homolog_orthology_type","hsapiens_homolog_perc_id"
"447","Pgk1","PGK1","X","ortholog_one2one",97.8417
"448","Kctd12","KCTD12","13","ortholog_one2one",98.4709
"449","Tatdn1","TATDN1","8","ortholog_one2one",91.1864
"450","Acod1","ACOD1","13","ortholog_one2one",81.1475
"451","Taf9b","TAF9B","X","ortholog_one2one",76.7918
"452","Cln5","CLN5","13","ortholog_one2one",75.6598
"453","Frrs1","FRRS1","1","ortholog_one2one",78.0405
"454","Iws1","IWS1","2","ortholog_one2one",90.3394
"455","Fbxl3","FBXL3","13","ortholog_one2one",96.4953
"456","Atp6v1a","ATP6V1A","3","ortholog_one2one",98.0551
"457","Pfkfb1","PFKFB1","X","ortholog_one2one",95.5414
"458","Mcur1","MCUR1","6","ortholog_one2one",69.7059
"459","Fibp","FIBP","11","ortholog_one2one",95.3297
"460","Ndufb9","NDUFB9","8","ortholog_one2one",86.0335
"461","C9","C9","5","ortholog_one2one",58.1105
"462","Palmd","PALMD","1","ortholog_one2one",78.5844
"463","Rnf182","RNF182","6","ortholog_one2one",98.3806
"464","Apcdd1","APCDD1","18","ortholog_one2one",91.8288
"465","Cd83","CD83","6","ortholog_one2one",69.3878
"466","Tnfaip2","TNFAIP2","14","ortholog_one2one",66.5254
"467","Pde1b","PDE1B","12","ortholog_one2one",96.0748
"468","Ttc14","TTC14","3","ortholog_one2one",87.4674
"469","Haus7","HAUS7","X","ortholog_one2one",63.4615
"470","Map3k2","MAP3K2","2","ortholog_one2one",96.2843
"471","Dnm1l","DNM1L","12","ortholog_one2one",97.7654
"472","Efemp2","EFEMP2","11","ortholog_one2one",90.9091
"473","Tent4a","TENT4A","5","ortholog_one2one",93.2484
"474","Nol10","NOL10","2","ortholog_one2one",95.6332
"475","Ercc3","ERCC3","2","ortholog_one2one",95.6577
"476","Cab39l","CAB39L","13","ortholog_one2one",98.5163
"477","Ppp1r1a","PPP1R1A","12","ortholog_one2one",78.9474
"478","Odc1","ODC1","2","ortholog_one2one",90.6725
"479","Hfe","HFE","6","ortholog_one2one",66.0167
"480","Napg","NAPG","18","ortholog_one2one",84.136
"481","Cdadc1","CDADC1","13","ortholog_one2one",86.8571
"482","Upf3b","UPF3B","X","ortholog_one2one",86.6525
"483","H1f2","H1-2","6","ortholog_one2one",88.6792
"484","Hpcal1","HPCAL1","2","ortholog_one2one",98.4456
"485","Tnpo1","TNPO1","5","ortholog_one2one",99.6659
"486","Mus81","MUS81","11","ortholog_one2one",81.8512
"487","Nkap","NKAP","X","ortholog_one2one",89.8795
"488","Shisa2","SHISA2","13","ortholog_one2one",92.5424
"489","Atp8a2","ATP8A2","13","ortholog_one2one",94.5993
"490","Fyb","FYB1","5","ortholog_one2one",78.022
"491","Bin1","BIN1","2","ortholog_one2one",95.5782
"492","Akap14","AKAP14","X","ortholog_one2one",14.7388
"493","Ndufa1","NDUFA1","X","ortholog_one2one",82.8571
"494","Bgn","BGN","X","ortholog_one2one",95.664
"495","Cfl1","CFL1","11","ortholog_one2one",72.2467
"496","Eif5","EIF5","14","ortholog_one2one",97.669
"497","Naa50","NAA50","3","ortholog_one2one",94.8571
"498","Mtss1","MTSS1","8","ortholog_one2one",96.3109
"499","Snx32","SNX32","11","ortholog_one2one",79.1574
"500","Fubp1","FUBP1","1","ortholog_one2one",96.0245
"501","Usf3","USF3","3","ortholog_one2one",83.656
"502","Mycbp2","MYCBP2","13","ortholog_one2one",95.4909
"503","Trim38","TRIM38","6","ortholog_one2one",54.7771
"504","Ap5b1","AP5B1","11","ortholog_one2one",77.8539
"505","Zfp366","ZNF366","5","ortholog_one2one",85.7909
"506","Gart","GART","21","ortholog_one2one",85.9406
"507","Rnaseh2c","RNASEH2C","11","ortholog_one2one",55.3571
"508","Ptcd2","PTCD2","5","ortholog_one2one",73.7533
"509","Tslp","TSLP","5","ortholog_one2one",40.7143
"510","Wdr36","WDR36","5","ortholog_one2one",88.5428
"511","Nsun2","NSUN2","5","ortholog_one2one",88.111
"512","Sqle","SQLE","8","ortholog_one2one",84.4406
"513","Smarca2","SMARCA2","9","ortholog_one2one",96.5646
"514","Tcf20","TCF20","22","ortholog_one2one",91.2431
"515","Stard4","STARD4","5","ortholog_one2one",78.125
"516","Lpar4","LPAR4","X","ortholog_one2one",98.3784
"517","Nrep","NREP","5","ortholog_one2one",76.4706
"518","Rictor","RICTOR","5","ortholog_one2one",95.4333
"519","Slc17a2","SLC17A2","6","ortholog_one2one",87.8661
"520","Epb41l4a","EPB41L4A","5","ortholog_one2one",93.4402
"521","Mark3","MARK3","14","ortholog_one2one",90.5897
"522","Mrps27","MRPS27","5","ortholog_one2one",76.3855
"523","Tro","TRO","X","ortholog_one2one",48.0115
"524","Srd5a1","SRD5A1","5","ortholog_one2one",62.3529
"525","Sidt1","SIDT1","3","ortholog_one2one",91.1058
"526","Piezo2","PIEZO2","18","ortholog_one2one",91.1119
"527","Gm49336","NUP58","13","ortholog_one2one",92.6746
"528","Map1b","MAP1B","5","ortholog_one2one",90.7062
"529","Cartpt","CARTPT","5","ortholog_one2one",86.8217
"530","Washc5","WASHC5","8","ortholog_one2one",95.5997
"531","Jarid2","JARID2","6","ortholog_one2one",92.8687
"532","Ralgapa1","RALGAPA1","14","ortholog_one2one",90.5043
"533","Agrp","AGRP","16","ortholog_one2one",80.1527
"534","Six2","SIX2","2","ortholog_one2one",97.2973
"535","Spice1","SPICE1","3","ortholog_one2one",76.7442
"536","Ripor1","RIPOR1","16","ortholog_one2one",80.3761
"537","Nsmce2","NSMCE2","8","ortholog_one2one",76.1905
"538","Golim4","GOLIM4","3","ortholog_one2one",82.8697
"539","Trib1","TRIB1","8","ortholog_one2one",93.8172
"540","Dennd6a","DENND6A","3","ortholog_one2one",95.3719
"541","Atp2b3","ATP2B3","X","ortholog_one2one",98.1148
"542","Srbd1","SRBD1","2","ortholog_one2one",82.9766
"543","Cfap44","CFAP44","3","ortholog_one2one",76.3429
"544","Ctcf","CTCF","16","ortholog_one2one",97.962
"545","Nfam1","NFAM1","22","ortholog_one2one",46.9697
"546","Plppr4","PLPPR4","1","ortholog_one2one",90.7311
"547","Nr3c2","NR3C2","4","ortholog_one2one",90.8537
"548","Son","SON","21","ortholog_one2one",82.5595
"549","Ccdc39","CCDC39","3","ortholog_one2one",75.4536
"550","Osmr","OSMR","5","ortholog_one2one",55.5098
"551","Mccc2","MCCC2","5","ortholog_one2one",88.8099
"552","Prkce","PRKCE","2","ortholog_one2one",97.9647
"553","Dusp9","DUSP9","X","ortholog_one2one",71.4602
"554","Fstl5","FSTL5","4","ortholog_one2one",91.2633
"555","Gpr174","GPR174","X","ortholog_one2one",87.7612
"556","Pcm1","PCM1","8","ortholog_one2one",87.0155
"557","Slc17a3","SLC17A3","6","ortholog_one2one",64.8594
"558","Itm2a","ITM2A","X","ortholog_one2one",95.057
"559","Boc","BOC","3","ortholog_one2one",86.7568
"560","Lratd2","LRATD2","8","ortholog_one2one",92.5806
"561","Epas1","EPAS1","2","ortholog_one2one",87.8719
"562","Ice1","ICE1","5","ortholog_one2one",61.6689
"563","Pogz","POGZ","1","ortholog_one2one",93.7544
"564","Serhl","SERHL2","22","ortholog_one2one",61.9938
"565","Atp6v1e2","ATP6V1E2","2","ortholog_one2one",78.7611
"566","Fgd4","FGD4","12","ortholog_one2one",84.2037
"567","Rhoq","RHOQ","2","ortholog_one2one",99.5122
"568","Tbx22","TBX22","X","ortholog_one2one",70.8098
"569","Dtnbp1","DTNBP1","6","ortholog_one2one",79.2614
"570","Acd","ACD","16","ortholog_one2one",64.9038
"571","Cript","CRIPT","2","ortholog_one2one",99.0099
"572","Mtmr6","MTMR6","13","ortholog_one2one",85.4962
"573","Srp19","SRP19","5","ortholog_one2one",95.8333
"574","Socs5","SOCS5","2","ortholog_one2one",94.403
"575","Reep5","REEP5","5","ortholog_one2one",93.6508
"576","Amer2","AMER2","13","ortholog_one2one",79.1667
"577","Rrp7a","RRP7A","22","ortholog_one2one",83.9286
"578","Asah1","ASAH1","8","ortholog_one2one",79.4416
"579","Arf4","ARF4","3","ortholog_one2one",95.5556
"580","Txnl1","TXNL1","18","ortholog_one2one",94.5205
"581","Foxp4","FOXP4","6","ortholog_one2one",92.2628
"582","Slc17a1","SLC17A1","6","ortholog_one2one",65.1613
"583","Tent5d","TENT5D","X","ortholog_one2one",77.1795
"584","Snx7","SNX7","1","ortholog_one2one",88.9888
"585","Poldip3","POLDIP3","22","ortholog_one2one",91.4286
"586","Maged2","MAGED2","X","ortholog_one2one",84.9026
"587","Psmb4","PSMB4","1","ortholog_one2one",93.5606
"588","Pard6a","PARD6A","16","ortholog_one2one",92.7746
"589","Ckb","CKB","14","ortholog_one2one",96.5879
"590","Slc17a4","SLC17A4","6","ortholog_one2one",79.065
"591","Trmt61a","TRMT61A","14","ortholog_one2one",91.0345
"592","Dpyd","DPYD","1","ortholog_one2one",89.4634
"593","Enkd1","ENKD1","16","ortholog_one2one",84.3931
"594","Fam13b","FAM13B","5","ortholog_one2one",90.4818
"595","Pde12","PDE12","3","ortholog_one2one",88.4868
"596","Bag5","BAG5","14","ortholog_one2one",91.2752
"597","Spata13","SPATA13","13","ortholog_one2one",72.5884
"598","Brms1l","BRMS1L","14","ortholog_one2one",99.6904
"599","Bdp1","BDP1","5","ortholog_one2one",54.2695
"600","Arhgap10","ARHGAP10","4","ortholog_one2one",91.4758
"601","Pnck","PNCK","X","ortholog_one2one",95.3353
"602","Rapgef2","RAPGEF2","4","ortholog_one2one",95.5596
"603","Coa8","COA8","14","ortholog_one2one",62.8866
"604","Nepro","NEPRO","3","ortholog_one2one",65.2482
"605","Nme5","NME5","5","ortholog_one2one",86.2559
"606","Slain1","SLAIN1","13","ortholog_one2one",87.0466
"607","Nkx2-1","NKX2-1","14","ortholog_one2one",97.5806
"608","Cyb5r3","CYB5R3","22","ortholog_one2one",66.1342
"609","Wdr7","WDR7","18","ortholog_one2one",94.9631
"610","Mcfd2","MCFD2","2","ortholog_one2one",82.7586
"611","Dnah12","DNAH12","3","ortholog_one2one",89.4697
"612","Gtpbp8","GTPBP8","3","ortholog_one2one",75.4386
"613","Pax9","PAX9","14","ortholog_one2one",98.2456
"614","Mylip","MYLIP","6","ortholog_one2one",95.2809
"615","Rela","RELA","11","ortholog_one2one",88.7067
"616","Nexn","NEXN","1","ortholog_one2one",89.4188
"617","Triml1","TRIML1","4","ortholog_one2one",79.7872
"618","Gfod2","GFOD2","16","ortholog_one2one",95.5844
"619","Ednrb","EDNRB","13","ortholog_one2one",88.914
"620","Lifr","LIFR","5","ortholog_one2one",75.5495
"621","Triml2","TRIML2","4","ortholog_one2one",58.7264
"622","Pou4f1","POU4F1","13","ortholog_one2one",99.0499
"623","Obi1","OBI1","13","ortholog_one2one",81.3019
"624","Brwd3","BRWD3","X","ortholog_one2one",94.7749
"625","Prmt9","PRMT9","4","ortholog_one2one",86.4066
"626","Donson","DONSON","21","ortholog_one2one",78.2143
"627","Vldlr","VLDLR","9","ortholog_one2one",95.9908
"628","Zfp42","ZFP42","4","ortholog_one2one",56.5972
"629","Scgn","SCGN","6","ortholog_one2one",84.7826
"630","Mipep","MIPEP","13","ortholog_one2one",83.8256
"631","Ranbp10","RANBP10","16","ortholog_one2one",93.5185
"632","Ttc7","TTC7A","2","ortholog_one2one",88.2284
"633","Serf1","SERF1A","5","ortholog_one2one",93.5484
"634","Gnl3l","GNL3L","X","ortholog_one2one",87.8683
"635","Gmpr","GMPR","6","ortholog_one2one",95.3623
"636","Tmem184c","TMEM184C","4","ortholog_one2one",55.4662
"637","Fnip2","FNIP2","4","ortholog_one2one",75.5712
"638","Asb14","ASB14","3","ortholog_one2one",79.5122
"639","St8sia3","ST8SIA3","18","ortholog_one2one",97.8947
"640","A4galt","A4GALT","22","ortholog_one2one",76.0446
"641","Top3b","TOP3B","22","ortholog_one2one",95.5916
"642","Tsnaxip1","TSNAXIP1","16","ortholog_one2one",75.7102
"643","Onecut2","ONECUT2","18","ortholog_one2one",98.6139
"644","Hmgn5","HMGN5","X","ortholog_one2one",35.468
"645","Brd8","BRD8","5","ortholog_one2one",86.2683
"646","Ednra","EDNRA","4","ortholog_one2one",92.2717
"647","Appl1","APPL1","3","ortholog_one2one",98.1612
"648","Ptbp2","PTBP2","1","ortholog_one2one",99.4361
"649","Sh3bgrl","SH3BGRL","X","ortholog_one2one",94.7368
"650","Cenpt","CENPT","16","ortholog_one2one",59.8058
"651","Zfp213","ZNF213","16","ortholog_one2one",73.0769
"652","Arfgap3","ARFGAP3","22","ortholog_one2one",79.771
"653","Tmem255a","TMEM255A","X","ortholog_one2one",90.3134
"654","Atxn1","ATXN1","6","ortholog_one2one",88.7359
"655","Tnfrsf19","TNFRSF19","13","ortholog_one2one",70.9135
"656","Thap11","THAP11","16","ortholog_one2one",95.082
"657","Treml4","TREML4","6","ortholog_one2one",39.0152
"658","Ttc29","TTC29","4","ortholog_one2one",74.9469
"659","Kcnv2","KCNV2","9","ortholog_one2one",80.0712
"660","Pum3","PUM3","9","ortholog_one2one",89.3519
"661","Ppid","PPID","4","ortholog_one2one",94.3243
"662","Pou4f2","POU4F2","4","ortholog_one2one",98.0535
"663","Stmnd1","STMND1","6","ortholog_one2one",66.3082
"664","Fgd1","FGD1","X","ortholog_one2one",95
"665","Rbm24","RBM24","6","ortholog_one2one",98.7288
"666","Arhgef7","ARHGEF7","13","ortholog_one2one",93.3504
"667","Fxr1","FXR1","3","ortholog_one2one",89.9557
"668","Ndufs6","NDUFS6","5","ortholog_one2one",78.2258
"669","Egflam","EGFLAM","5","ortholog_one2one",87.5123
"670","Zfp13","ZNF205","16","ortholog_one2one",75.3906
"671","Sacs","SACS","13","ortholog_one2one",93.4745
"672","Mrpl36","MRPL36","5","ortholog_one2one",58.8235
"673","Cap2","CAP2","6","ortholog_one2one",89.0756
"674","Calm2","CALM2","2","ortholog_one2one",100
"675","Pou3f4","POU3F4","X","ortholog_one2one",98.892
"676","Atp1b4","ATP1B4","X","ortholog_one2one",89.3258
"677","Fam8a1","FAM8A1","6","ortholog_one2one",79.4486
"678","Rfx3","RFX3","9","ortholog_one2one",98.9319
"679","Treml2","TREML2","6","ortholog_one2one",50.7599
"680","Il17rd","IL17RD","3","ortholog_one2one",87.1274
"681","Epcam","EPCAM","2","ortholog_one2one",81.2698
"682","Tsr2","TSR2","X","ortholog_one2one",84.1026
"683","Fech","FECH","18","ortholog_one2one",88.6256
"684","Wnk3","WNK3","X","ortholog_one2one",80.6037
"685","Pacsin2","PACSIN2","22","ortholog_one2one",93.8272
"686","Trem2","TREM2","6","ortholog_one2one",51.8072
"687","Sgcg","SGCG","13","ortholog_one2one",83.5052
"688","Zscan10","ZSCAN10","16","ortholog_one2one",71.6113
"689","Ppm1f","PPM1F","22","ortholog_one2one",78.0973
"690","Slc25a21","SLC25A21","14","ortholog_one2one",76.0656
"691","Ebpl","EBPL","13","ortholog_one2one",75.7282
"692","Arhgef3","ARHGEF3","3","ortholog_one2one",86.0254
"693","Kif20a","KIF20A","5","ortholog_one2one",87.1477
"694","Cryzl1","CRYZL1","21","ortholog_one2one",90.8046
"695","Wdr70","WDR70","5","ortholog_one2one",91.172
"696","Tgfb3","TGFB3","14","ortholog_one2one",97.5728
"697","Kpna3","KPNA3","13","ortholog_one2one",99.2322
"698","Asap2","ASAP2","2","ortholog_one2one",94.3
"699","Carmil1","CARMIL1","6","ortholog_one2one",89.3013
"700","Rfx5","RFX5","1","ortholog_one2one",73.4043
"701","Ablim1","ABLIM1","10","ortholog_one2one",82.4622
"702","Cyrib","CYRIB","8","ortholog_one2one",99.6914
"703","Msh2","MSH2","2","ortholog_one2one",92.4064
"704","Rbm26","RBM26","13","ortholog_one2one",96.5312
"705","Cdc23","CDC23","5","ortholog_one2one",95.4774
"706","Ttll1","TTLL1","22","ortholog_one2one",96.9267
"707","Mmp25","MMP25","16","ortholog_one2one",68.9431
"708","Ccdc80","CCDC80","3","ortholog_one2one",84.0885
"709","Treml1","TREML1","6","ortholog_one2one",65.2174
"710","Bik","BIK","22","ortholog_one2one",44
"711","Fat1","FAT1","4","ortholog_one2one",87.1044
"712","Mcat","MCAT","22","ortholog_one2one",75.3281
"713","Slc35a5","SLC35A5","3","ortholog_one2one",83.2952
"714","Etfdh","ETFDH","4","ortholog_one2one",92.3701
"715","Cdc25c","CDC25C","5","ortholog_one2one",65.9955
"716","Tspo","TSPO","22","ortholog_one2one",81.0651
"717","Msh6","MSH6","2","ortholog_one2one",85.9352
"718","Ttll12","TTLL12","22","ortholog_one2one",85.759
"719","Atg3","ATG3","3","ortholog_one2one",97.1338
"720","Lamp2","LAMP2","X","ortholog_one2one",59.6154
"721","Bicdl2","BICDL2","16","ortholog_one2one",84.0237
"722","4930579G24Rik","C4orf46","4","ortholog_one2one",82.8829
"723","Nup153","NUP153","6","ortholog_one2one",82.9685
"724","Nars","NARS1","18","ortholog_one2one",91.771
"725","Mapk1","MAPK1","22","ortholog_one2one",99.7207
"726","Spryd7","SPRYD7","13","ortholog_one2one",98.4694
"727","Nup155","NUP155","5","ortholog_one2one",94.3925
"728","Ift43","IFT43","14","ortholog_one2one",76.699
"729","Thoc6","THOC6","16","ortholog_one2one",95.3079
"730","Sox1","SOX1","13","ortholog_one2one",99.4885
"731","Rwdd3","RWDD3","1","ortholog_one2one",61.9469
"732","Tasor","TASOR","3","ortholog_one2one",81.9092
"733","Mtnr1a","MTNR1A","4","ortholog_one2one",83.8527
"734","Bcap31","BCAP31","X","ortholog_one2one",91.0204
"735","Lpcat1","LPCAT1","5","ortholog_one2one",88.3895
"736","Itgb1bp1","ITGB1BP1","2","ortholog_one2one",94
"737","Rxfp1","RXFP1","4","ortholog_one2one",85.0923
"738","Hcfc1r1","HCFC1R1","16","ortholog_one2one",83.3333
"739","Fam120c","FAM120C","X","ortholog_one2one",92.7589
"740","Jam3","JAM3","11","ortholog_one2one",86.4516
"741","Klkb1","KLKB1","4","ortholog_one2one",76.1756
"742","Cd200","CD200","3","ortholog_one2one",74.4604
"743","Il12rb2","IL12RB2","1","ortholog_one2one",66.0183
"744","Fbxo11","FBXO11","2","ortholog_one2one",98.4946
"745","Ndfip2","NDFIP2","13","ortholog_one2one",81.9527
"746","Mipol1","MIPOL1","14","ortholog_one2one",68.7351
"747","Cplane1","CPLANE1","5","ortholog_one2one",65.5569
"748","Rexo2","REXO2","11","ortholog_one2one",94.0928
"749","Cyp4v3","CYP4V2","4","ortholog_one2one",81.9048
"750","Miga1","MIGA1","1","ortholog_one2one",84.8333
"751","Abcd1","ABCD1","X","ortholog_one2one",91.712
"752","Rbm7","RBM7","11","ortholog_one2one",83.7736
"753","Ccdc66","CCDC66","3","ortholog_one2one",70.1604
"754","Gm5617","C11orf71","11","ortholog_one2one",66.6667
"755","Ypel1","YPEL1","22","ortholog_one2one",76.9737
"756","Hmgcll1","HMGCLL1","6","ortholog_one2one",91.8367
"757","Slc10a7","SLC10A7","4","ortholog_one2one",94.7059
"758","Fam53c","FAM53C","5","ortholog_one2one",94.402
"759","1500009L16Rik","C12orf75","12","ortholog_one2one",85.7143
"760","Trbv29","TRBV28","7","ortholog_one2one",68.4211
"761","Atp8b1","ATP8B1","18","ortholog_one2one",94.4844
"762","Nipbl","NIPBL","5","ortholog_one2one",96.8549
"763","Slc6a3","SLC6A3","5","ortholog_one2one",93.6995
"764","Arhgap18","ARHGAP18","6","ortholog_one2one",84.4646
"765","Klc1","KLC1","14","ortholog_one2one",94.0345
"766","Nnmt","NNMT","11","ortholog_one2one",84.8485
"767","Slc9c1","SLC9C1","3","ortholog_one2one",65.8723
"768","Col6a5","COL6A5","3","ortholog_one2one",72.6515
"769","Aplf","APLF","2","ortholog_one2one",60.9218
"770","Nuak1","NUAK1","12","ortholog_one2one",91.0334
"771","Foxn2","FOXN2","2","ortholog_one2one",84.8485
"772","Kdm3b","KDM3B","5","ortholog_one2one",93.5868
"773","Ckap4","CKAP4","12","ortholog_one2one",83.8261
"774","Ppp1r21","PPP1R21","2","ortholog_one2one",91.6667
"775","Cct2","CCT2","12","ortholog_one2one",97.5701
"776","Zbtb16","ZBTB16","11","ortholog_one2one",96.7311
"777","Gfral","GFRAL","6","ortholog_one2one",69.7201
"778","Edc4","EDC4","16","ortholog_one2one",94.9502
"779","Kif13a","KIF13A","6","ortholog_one2one",92.3957
"780","Gcsam","GCSAM","3","ortholog_one2one",55.2486
"781","Tmem144","TMEM144","4","ortholog_one2one",85.0575
"782","Spry2","SPRY2","13","ortholog_one2one",96.5079
"783","Slco1c1","SLCO1C1","12","ortholog_one2one",83.6364
"784","Scube1","SCUBE1","22","ortholog_one2one",89.2927
"785","Trim52","TRIM52","5","ortholog_one2one",45.9227
"786","Nfya","NFYA","6","ortholog_one2one",99.7118
"787","Tcp11l2","TCP11L2","12","ortholog_one2one",78.9168
"788","Kcnrg","KCNRG","13","ortholog_one2one",73.1061
"789","BC016579","C3orf52","3","ortholog_one2one",66.055
"790","Tmprss7","TMPRSS7","3","ortholog_one2one",89.5054
"791","Tlcd4","TLCD4","1","ortholog_one2one",73.1884
"792","Slitrk1","SLITRK1","13","ortholog_one2one",97.5575
"793","Frs2","FRS2","12","ortholog_one2one",95.8661
"794","Reep2","REEP2","5","ortholog_one2one",92.9134
"795","Egr1","EGR1","5","ortholog_one2one",92.8705
"796","Yeats4","YEATS4","12","ortholog_one2one",99.5595
"797","Rnaseh2b","RNASEH2B","13","ortholog_one2one",80.1948
"798","Etf1","ETF1","5","ortholog_one2one",100
"799","Ttc6","TTC6","14","ortholog_one2one",60.7431
"800","Srpk3","SRPK3","X","ortholog_one2one",94.3363
"801","Abhd10","ABHD10","3","ortholog_one2one",77.1044
"802","Polr3b","POLR3B","12","ortholog_one2one",99.3822
"803","Hcrtr2","HCRTR2","6","ortholog_one2one",91.087
"804","Clptm1l","CLPTM1L","5","ortholog_one2one",92.7644
"805","Gpatch2l","GPATCH2L","14","ortholog_one2one",85.0622
"806","Slitrk5","SLITRK5","13","ortholog_one2one",96.8652
"807","Hspa9","HSPA9","5","ortholog_one2one",98.38
"808","Ppil2","PPIL2","22","ortholog_one2one",90.2111
"809","Idh3g","IDH3G","X","ortholog_one2one",95.1654
"810","Gask1b","GASK1B","4","ortholog_one2one",83.7524
"811","Htr3a","HTR3A","11","ortholog_one2one",83.2311
"812","Alg14","ALG14","1","ortholog_one2one",76.0369
"813","Nhlrc1","NHLRC1","6","ortholog_one2one",79.8005
"814","9530003J23Rik","LYZ","12","ortholog_one2one",60.2649
"815","Tert","TERT","5","ortholog_one2one",62.4777
"816","Ctnna1","CTNNA1","5","ortholog_one2one",99.4481
"817","Sstr1","SSTR1","14","ortholog_one2one",98.7212
"818","Lsm6","LSM6","4","ortholog_one2one",100
"819","Pi4kb","PI4KB","1","ortholog_one2one",97.1014
"820","Slc1a3","SLC1A3","5","ortholog_one2one",96.5009
"821","Xrcc3","XRCC3","14","ortholog_one2one",72.7794
"822","Lama2","LAMA2","6","ortholog_one2one",88.39
"823","Ssr4","SSR4","X","ortholog_one2one",95.3757
"824","Pskh1","PSKH1","16","ortholog_one2one",97.6415
"825","Tpmt","TPMT","6","ortholog_one2one",78.75
"826","Mpped1","MPPED1","22","ortholog_one2one",98.1595
"827","Cpsf3","CPSF3","2","ortholog_one2one",98.3918
"828","Ston1","STON1","2","ortholog_one2one",76.0274
"829","Fam83b","FAM83B","6","ortholog_one2one",81.0277
"830","Gm4131","C13orf42","13","ortholog_one2one",78.9308
"831","Tubgcp3","TUBGCP3","13","ortholog_one2one",93.8122
